task_id,order_id,warehouse_id,order_lat,order_lon,pickup_ready_at,created_at,delivery_deadline_at,total_mass_kg,time_window_sec,lead_time_sec,prep_time_sec,dist_from_warehouse_km,straight_line_travel_sec_moped,feasible_solo_moped,straight_line_travel_sec_walking,feasible_solo_walking,straight_line_travel_sec_car,feasible_solo_car,pickup_ready_ts,deadline_ts
5,70,2,55.725515,37.637126,2026-06-17 16:37:31+00:00,2026-06-17 16:28:21+00:00,2026-06-17 17:02:19+00:00,9.8,1488,2038,550,3.005626768837556,721,True,2164,False,270,True,1781714,1781715
5,71,2,55.713771,37.623675,2026-06-17 16:27:35+00:00,2026-06-17 16:08:13+00:00,2026-06-17 16:55:26+00:00,6.9,1671,2833,1162,3.1163506402155483,747,True,2243,False,280,True,1781713,1781715
5,72,2,55.740318,37.626055,2026-06-17 16:32:31+00:00,2026-06-17 16:24:44+00:00,2026-06-17 17:14:34+00:00,7.24,2523,2990,467,2.1538597215551025,516,True,1550,True,193,True,1781713,1781716
5,73,2,55.738563,37.598245,2026-06-17 16:26:33+00:00,2026-06-17 16:09:00+00:00,2026-06-17 16:43:10+00:00,3.25,997,2050,1053,0.4746808660028867,113,True,341,True,42,True,1781713,1781714
5,74,2,55.727248,37.616315,2026-06-17 16:24:04+00:00,2026-06-17 16:23:20+00:00,2026-06-17 16:43:47+00:00,3.74,1183,1227,44,1.753701849361686,420,True,1262,False,157,True,1781713,1781714
5,75,2,55.710092,37.595806,2026-06-17 16:24:15+00:00,2026-06-17 16:18:44+00:00,2026-06-17 16:58:55+00:00,5.11,2080,2411,331,2.8524535304026695,684,True,2053,True,256,True,1781713,1781715
5,76,2,55.748821,37.575038,2026-06-17 16:23:27+00:00,2026-06-17 16:20:04+00:00,2026-06-17 17:01:57+00:00,2.89,2310,2513,203,1.8300735116459286,439,True,1317,True,164,True,1781713,1781715
5,77,2,55.733975,37.602349,2026-06-17 16:35:09+00:00,2026-06-17 16:24:11+00:00,2026-06-17 16:54:31+00:00,2.74,1162,1820,658,0.636337643865071,152,True,458,True,57,True,1781714,1781715
5,78,2,55.68843,37.63488,2026-06-17 16:28:03+00:00,2026-06-17 16:09:09+00:00,2026-06-17 16:44:55+00:00,4.97,1012,2146,1134,5.882706366237324,1411,False,4235,False,529,True,1781713,1781714
5,79,2,55.716053,37.581462,2026-06-17 16:25:35+00:00,2026-06-17 16:20:22+00:00,2026-06-17 16:41:00+00:00,3.46,925,1238,313,2.292395297504405,550,True,1650,False,206,True,1781713,1781714
5,80,2,55.737172,37.589257,2026-06-17 16:27:06+00:00,2026-06-17 16:07:06+00:00,2026-06-17 17:05:10+00:00,3.85,2284,3484,1200,0.2692184895701994,64,True,193,True,24,True,1781713,1781715
5,81,2,55.729669,37.614873,2026-06-17 16:22:13+00:00,2026-06-17 16:03:01+00:00,2026-06-17 16:54:29+00:00,2.58,1936,3088,1152,1.543831445624902,370,True,1111,True,138,True,1781713,1781715
5,82,2,55.737738,37.553994,2026-06-17 16:31:31+00:00,2026-06-17 16:18:21+00:00,2026-06-17 17:11:35+00:00,1.98,2404,3194,790,2.4305969509169345,583,True,1750,True,218,True,1781713,1781716
5,83,2,55.721363,37.598927,2026-06-17 16:25:09+00:00,2026-06-17 16:19:30+00:00,2026-06-17 16:55:02+00:00,12.03,1793,2132,339,1.6401318122341102,393,True,1180,True,147,True,1781713,1781715
5,84,2,55.753861,37.591157,2026-06-17 16:36:51+00:00,2026-06-17 16:20:12+00:00,2026-06-17 17:11:17+00:00,5.63,2066,3065,999,2.023454480829448,485,True,1456,True,182,True,1781714,1781716
5,85,2,55.749251,37.594113,2026-06-17 16:27:43+00:00,2026-06-17 16:23:14+00:00,2026-06-17 17:10:12+00:00,7.01,2549,2818,269,1.511476944739858,362,True,1088,True,136,True,1781713,1781716
5,86,2,55.73029,37.551097,2026-06-17 16:32:27+00:00,2026-06-17 16:19:37+00:00,2026-06-17 16:58:31+00:00,5.0,1564,2334,770,2.6696619789748524,640,True,1922,False,240,True,1781713,1781715
5,87,2,55.73691,37.627052,2026-06-17 16:31:39+00:00,2026-06-17 16:12:32+00:00,2026-06-17 17:02:48+00:00,5.02,1869,3016,1147,2.1581118254555087,517,True,1553,True,194,True,1781713,1781715
5,88,2,55.742967,37.603841,2026-06-17 16:31:09+00:00,2026-06-17 16:30:23+00:00,2026-06-17 17:13:20+00:00,2.67,2531,2577,46,1.0709507012858668,257,True,771,True,96,True,1781713,1781716
5,89,2,55.739102,37.618153,2026-06-17 16:31:34+00:00,2026-06-17 16:28:01+00:00,2026-06-17 17:10:59+00:00,3.29,2365,2578,213,1.6412831320831263,393,True,1181,True,147,True,1781713,1781716
5,90,2,55.729974,37.601329,2026-06-17 16:26:23+00:00,2026-06-17 16:17:54+00:00,2026-06-17 17:08:38+00:00,2.46,2535,3044,509,0.8356937184779443,200,True,601,True,75,True,1781713,1781716
5,91,2,55.737451,37.566206,2026-06-17 16:26:13+00:00,2026-06-17 16:25:50+00:00,2026-06-17 16:46:02+00:00,3.0,1189,1212,23,1.6669710074822734,400,True,1200,False,150,True,1781713,1781714
5,92,2,55.788306,37.592635,2026-06-17 16:36:22+00:00,2026-06-17 16:21:30+00:00,2026-06-17 17:01:20+00:00,2.69,1498,2390,892,5.851410681337475,1404,True,4213,False,526,True,1781714,1781715
5,93,2,55.75135,37.596886,2026-06-17 16:25:00+00:00,2026-06-17 16:16:08+00:00,2026-06-17 16:55:58+00:00,1.81,1858,2390,532,1.7621705338721965,422,True,1268,True,158,True,1781713,1781715
5,94,2,55.738733,37.585019,2026-06-17 16:31:39+00:00,2026-06-17 16:20:44+00:00,2026-06-17 16:48:25+00:00,6.37,1006,1661,655,0.5857548333695942,140,True,421,True,52,True,1781713,1781714
5,95,2,55.712043,37.589349,2026-06-17 16:27:48+00:00,2026-06-17 16:27:24+00:00,2026-06-17 16:44:34+00:00,3.34,1006,1030,24,2.6367539508049798,632,True,1898,False,237,True,1781713,1781714
5,96,2,55.738736,37.602069,2026-06-17 16:34:29+00:00,2026-06-17 16:19:03+00:00,2026-06-17 17:00:58+00:00,1.79,1589,2515,926,0.6804949035063974,163,True,489,True,61,True,1781714,1781715
5,97,2,55.736234,37.593245,2026-06-17 16:27:20+00:00,2026-06-17 16:08:06+00:00,2026-06-17 16:57:33+00:00,4.96,1813,2967,1154,0.07176808691370316,17,True,51,True,6,True,1781713,1781715
5,98,2,55.733996,37.618903,2026-06-17 16:32:22+00:00,2026-06-17 16:12:51+00:00,2026-06-17 17:03:53+00:00,4.27,1891,3062,1171,1.6543733766879867,397,True,1191,True,148,True,1781713,1781715
5,99,2,55.746153,37.599296,2026-06-17 16:36:08+00:00,2026-06-17 16:22:43+00:00,2026-06-17 17:00:04+00:00,3.93,1436,2241,805,1.2363478010417388,296,True,890,True,111,True,1781714,1781715
5,100,2,55.752889,37.57573,2026-06-17 16:35:40+00:00,2026-06-17 16:17:48+00:00,2026-06-17 17:18:05+00:00,1.52,2545,3617,1072,2.1867058214143746,524,True,1574,True,196,True,1781714,1781716
5,101,3,55.679989,37.354795,2026-06-17 16:22:35+00:00,2026-06-17 16:09:54+00:00,2026-06-17 17:04:46+00:00,3.88,2531,3292,761,0.08515050625755842,20,True,61,True,7,True,1781713,1781715
5,102,3,55.693161,37.347102,2026-06-17 16:22:08+00:00,2026-06-17 16:02:30+00:00,2026-06-17 17:04:12+00:00,15.71,2524,3702,1178,1.4570057021909166,349,True,1049,True,131,True,1781713,1781715
5,103,3,55.662249,37.390503,2026-06-17 16:24:34+00:00,2026-06-17 16:08:45+00:00,2026-06-17 16:56:12+00:00,0.3,1898,2847,949,3.0602117953775214,734,True,2203,False,275,True,1781713,1781715
5,104,3,55.696606,37.353886,2026-06-17 16:27:56+00:00,2026-06-17 16:09:49+00:00,2026-06-17 17:07:34+00:00,2.36,2378,3465,1087,1.768741099500574,424,True,1273,True,159,True,1781713,1781716
5,105,3,55.686826,37.34507,2026-06-17 16:28:28+00:00,2026-06-17 16:16:28+00:00,2026-06-17 17:13:24+00:00,2.36,2696,3416,720,0.8934619382177746,214,True,643,True,80,True,1781713,1781716
5,106,3,55.669465,37.34432,2026-06-17 16:34:27+00:00,2026-06-17 16:33:09+00:00,2026-06-17 16:59:07+00:00,1.73,1480,1558,78,1.3971923212501272,335,True,1005,True,125,True,1781714,1781715
5,107,3,55.679916,37.32579,2026-06-17 16:28:27+00:00,2026-06-17 16:12:16+00:00,2026-06-17 16:52:15+00:00,3.4,1428,2399,971,1.7891888619237908,429,True,1288,True,161,True,1781713,1781715
5,108,3,55.695325,37.315896,2026-06-17 16:23:42+00:00,2026-06-17 16:20:56+00:00,2026-06-17 16:51:13+00:00,0.3,1651,1817,166,2.904695496548691,697,True,2091,False,261,True,1781713,1781715
5,109,3,55.723653,37.300319,2026-06-17 16:30:08+00:00,2026-06-17 16:16:06+00:00,2026-06-17 17:11:44+00:00,22.66,2496,3338,842,5.852231965392198,1404,True,4213,False,526,True,1781713,1781716
5,110,3,55.704303,37.354973,2026-06-17 16:31:09+00:00,2026-06-17 16:23:42+00:00,2026-06-17 16:47:04+00:00,2.01,955,1402,447,2.624766637445665,629,True,1889,False,236,True,1781713,1781714
5,111,3,55.673319,37.309467,2026-06-17 16:23:01+00:00,2026-06-17 16:15:19+00:00,2026-06-17 16:47:31+00:00,3.91,1470,1932,462,2.928040397323201,702,True,2108,False,263,True,1781713,1781714
5,112,3,55.665553,37.349479,2026-06-17 16:34:11+00:00,2026-06-17 16:18:19+00:00,2026-06-17 17:12:28+00:00,13.61,2297,3249,952,1.7112372206896551,410,True,1232,True,154,True,1781714,1781716
5,113,3,55.672487,37.361984,2026-06-17 16:36:57+00:00,2026-06-17 16:34:03+00:00,2026-06-17 17:05:28+00:00,5.14,1711,1885,174,1.0327773590608762,247,True,743,True,92,True,1781714,1781715
5,114,3,55.665756,37.325162,2026-06-17 16:24:46+00:00,2026-06-17 16:06:04+00:00,2026-06-17 16:51:48+00:00,0.3,1622,2744,1122,2.469546213508325,592,True,1778,False,222,True,1781713,1781715
5,115,3,55.679475,37.376733,2026-06-17 16:37:33+00:00,2026-06-17 16:17:37+00:00,2026-06-17 17:12:38+00:00,3.63,2105,3301,1196,1.4132992854107345,339,True,1017,True,127,True,1781714,1781716
5,116,3,55.692785,37.357525,2026-06-17 16:32:46+00:00,2026-06-17 16:25:17+00:00,2026-06-17 16:58:49+00:00,0.78,1563,2012,449,1.3588474641317072,326,True,978,True,122,True,1781713,1781715
5,117,3,55.648425,37.39146,2026-06-17 16:31:20+00:00,2026-06-17 16:24:59+00:00,2026-06-17 17:11:14+00:00,0.69,2394,2775,381,4.279435489010848,1027,True,3081,False,385,True,1781713,1781716
5,118,3,55.683151,37.361147,2026-06-17 16:32:16+00:00,2026-06-17 16:23:43+00:00,2026-06-17 17:02:33+00:00,5.73,1817,2330,513,0.5086578827151377,122,True,366,True,45,True,1781713,1781715
5,119,3,55.679144,37.357124,2026-06-17 16:34:28+00:00,2026-06-17 16:25:56+00:00,2026-06-17 16:56:32+00:00,4.78,1324,1836,512,0.24785203401429298,59,True,178,True,22,True,1781714,1781715
5,120,3,55.663431,37.346447,2026-06-17 16:29:00+00:00,2026-06-17 16:25:04+00:00,2026-06-17 17:09:54+00:00,3.43,2454,2690,236,1.9823901630327736,475,True,1427,True,178,True,1781713,1781716
5,121,3,55.704181,37.301716,2026-06-17 16:26:15+00:00,2026-06-17 16:14:15+00:00,2026-06-17 16:45:48+00:00,1.66,1173,1893,720,4.2042347409756635,1009,True,3027,False,378,True,1781713,1781714
5,122,3,55.675818,37.369068,2026-06-17 16:28:20+00:00,2026-06-17 16:13:34+00:00,2026-06-17 16:56:32+00:00,4.54,1692,2578,886,1.0736267877962515,257,True,773,True,96,True,1781713,1781715
5,123,3,55.660755,37.352585,2026-06-17 16:36:34+00:00,2026-06-17 16:20:50+00:00,2026-06-17 17:09:03+00:00,5.36,1949,2893,944,2.2204846997516294,532,True,1598,True,199,True,1781714,1781716
5,124,3,55.676559,37.384612,2026-06-17 16:26:16+00:00,2026-06-17 16:08:13+00:00,2026-06-17 17:06:43+00:00,2.55,2427,3510,1083,1.95574384007863,469,True,1408,True,176,True,1781713,1781716
5,125,3,55.69275,37.374476,2026-06-17 16:31:02+00:00,2026-06-17 16:24:01+00:00,2026-06-17 17:14:17+00:00,15.54,2595,3016,421,1.842619212953266,442,True,1326,True,165,True,1781713,1781716
5,126,3,55.672191,37.337212,2026-06-17 16:28:02+00:00,2026-06-17 16:08:29+00:00,2026-06-17 17:03:46+00:00,21.05,2144,3317,1173,1.4292137255423185,343,True,1029,True,128,True,1781713,1781715
5,127,3,55.705814,37.381849,2026-06-17 16:28:50+00:00,2026-06-17 16:24:49+00:00,2026-06-17 17:10:02+00:00,5.29,2472,2713,241,3.283256829064775,787,True,2363,True,295,True,1781713,1781716
5,128,3,55.682683,37.312394,2026-06-17 16:25:34+00:00,2026-06-17 16:17:59+00:00,2026-06-17 17:09:31+00:00,3.92,2637,3092,455,2.636027292347731,632,True,1897,True,237,True,1781713,1781716
5,129,3,55.659493,37.344486,2026-06-17 16:30:00+00:00,2026-06-17 16:26:28+00:00,2026-06-17 16:57:22+00:00,5.53,1642,1854,212,2.437124644216038,584,True,1754,False,219,True,1781713,1781715
5,130,3,55.680912,37.36309,2026-06-17 16:26:20+00:00,2026-06-17 16:22:26+00:00,2026-06-17 17:05:27+00:00,3.85,2347,2581,234,0.5518751429914678,132,True,397,True,49,True,1781713,1781715
5,131,3,55.682215,37.369871,2026-06-17 16:27:25+00:00,2026-06-17 16:08:31+00:00,2026-06-17 16:43:20+00:00,3.54,955,2089,1134,0.9908802667158959,237,True,713,True,89,True,1781713,1781714
5,132,3,55.675565,37.325394,2026-06-17 16:27:05+00:00,2026-06-17 16:16:00+00:00,2026-06-17 17:01:51+00:00,4.56,2086,2751,665,1.8998535039898166,455,True,1367,True,170,True,1781713,1781715
5,133,3,55.680378,37.353525,2026-06-17 16:26:02+00:00,2026-06-17 16:06:17+00:00,2026-06-17 16:47:14+00:00,5.73,1272,2457,1185,0.06016855982522625,14,True,43,True,5,True,1781713,1781714
5,134,3,55.686179,37.326958,2026-06-17 16:32:58+00:00,2026-06-17 16:31:10+00:00,2026-06-17 17:08:45+00:00,1.6,2147,2255,108,1.8187325393441,436,True,1309,True,163,True,1781713,1781716
5,135,3,55.678978,37.399525,2026-06-17 16:27:14+00:00,2026-06-17 16:09:42+00:00,2026-06-17 16:50:17+00:00,0.3,1383,2435,1052,2.8420944337036205,682,True,2046,False,255,True,1781713,1781715
5,136,3,55.714519,37.402085,2026-06-17 16:26:34+00:00,2026-06-17 16:22:16+00:00,2026-06-17 17:02:39+00:00,4.06,2165,2423,258,4.807196716979959,1153,True,3461,False,432,True,1781713,1781715
5,137,3,55.674276,37.347915,2026-06-17 16:34:40+00:00,2026-06-17 16:30:44+00:00,2026-06-17 16:56:56+00:00,3.76,1336,1572,236,0.8187879179318497,196,True,589,True,73,True,1781714,1781715
5,138,3,55.66217,37.32609,2026-06-17 16:29:59+00:00,2026-06-17 16:15:04+00:00,2026-06-17 16:58:54+00:00,12.35,1735,2630,895,2.7155124425074866,651,True,1955,False,244,True,1781713,1781715
5,139,3,55.653544,37.324248,2026-06-17 16:22:41+00:00,2026-06-17 16:17:28+00:00,2026-06-17 16:40:11+00:00,3.48,1050,1363,313,3.5594305848411176,854,True,2562,False,320,True,1781713,1781714
5,140,3,55.67945,37.351314,2026-06-17 16:37:10+00:00,2026-06-17 16:31:42+00:00,2026-06-17 16:53:02+00:00,4.46,952,1280,328,0.2329751485993889,55,True,167,True,20,True,1781714,1781715
5,141,3,55.699705,37.367592,2026-06-17 16:25:30+00:00,2026-06-17 16:11:23+00:00,2026-06-17 17:00:16+00:00,2.9,2086,2933,847,2.271558307461275,545,True,1635,True,204,True,1781713,1781715
5,142,3,55.690745,37.367783,2026-06-17 16:32:29+00:00,2026-06-17 16:20:48+00:00,2026-06-17 16:49:42+00:00,4.16,1033,1734,701,1.4007776402133074,336,True,1008,True,126,True,1781713,1781714
5,143,3,55.676224,37.364019,2026-06-17 16:32:36+00:00,2026-06-17 16:13:30+00:00,2026-06-17 16:53:13+00:00,6.66,1237,2383,1146,0.7870844590797501,188,True,566,True,70,True,1781713,1781715
5,144,3,55.657235,37.351933,2026-06-17 16:24:15+00:00,2026-06-17 16:16:02+00:00,2026-06-17 17:05:27+00:00,1.65,2472,2965,493,2.613501059023597,627,True,1881,True,235,True,1781713,1781715
5,145,3,55.700957,37.322559,2026-06-17 16:28:51+00:00,2026-06-17 16:15:49+00:00,2026-06-17 16:55:40+00:00,23.98,1609,2391,782,3.004929095178749,721,True,2163,False,270,True,1781713,1781715
5,146,3,55.684401,37.344708,2026-06-17 16:29:02+00:00,2026-06-17 16:28:57+00:00,2026-06-17 17:04:49+00:00,5.94,2147,2152,5,0.7283338310905327,174,True,524,True,65,True,1781713,1781715
5,147,3,55.697909,37.368659,2026-06-17 16:26:53+00:00,2026-06-17 16:22:35+00:00,2026-06-17 16:48:44+00:00,0.3,1311,1569,258,2.114668675121308,507,True,1522,False,190,True,1781713,1781714
5,148,3,55.683138,37.361897,2026-06-17 16:30:13+00:00,2026-06-17 16:18:16+00:00,2026-06-17 16:52:44+00:00,6.35,1351,2068,717,0.5482255405892066,131,True,394,True,49,True,1781713,1781715
5,149,3,55.677911,37.375214,2026-06-17 16:31:49+00:00,2026-06-17 16:14:05+00:00,2026-06-17 16:48:34+00:00,3.03,1005,2069,1064,1.3476975754485132,323,True,970,True,121,True,1781713,1781714
5,150,3,55.669037,37.379304,2026-06-17 16:37:03+00:00,2026-06-17 16:34:13+00:00,2026-06-17 16:59:49+00:00,5.0,1366,1536,170,2.034968282644976,488,True,1465,False,183,True,1781714,1781715
6,1,1,55.750408,37.789768,2026-06-18 08:57:30+00:00,2026-06-18 08:49:41+00:00,2026-06-18 09:29:05+00:00,6.57,1895,2364,469,0.21281533478183262,51,True,153,True,19,True,1781773,1781774
6,2,1,55.729223,37.824793,2026-06-18 09:07:37+00:00,2026-06-18 09:03:34+00:00,2026-06-18 09:34:24+00:00,3.52,1607,1850,243,3.005663467551537,721,True,2164,False,270,True,1781773,1781775
6,3,1,55.741175,37.783023,2026-06-18 09:06:17+00:00,2026-06-18 08:53:47+00:00,2026-06-18 09:38:26+00:00,2.08,1929,2679,750,1.0515043190078532,252,True,757,True,94,True,1781773,1781775
6,4,1,55.748629,37.819934,2026-06-18 08:52:32+00:00,2026-06-18 08:44:33+00:00,2026-06-18 09:35:23+00:00,3.84,2571,3050,479,1.734728441939103,416,True,1249,True,156,True,1781772,1781775
6,5,1,55.737,37.771032,2026-06-18 09:05:36+00:00,2026-06-18 09:03:19+00:00,2026-06-18 09:48:20+00:00,3.09,2564,2701,137,1.8883990718162558,453,True,1359,True,169,True,1781773,1781776
6,6,1,55.736961,37.770754,2026-06-18 08:55:14+00:00,2026-06-18 08:54:48+00:00,2026-06-18 09:39:39+00:00,6.19,2665,2691,26,1.9037329660283353,456,True,1370,True,171,True,1781772,1781775
6,7,1,55.746609,37.8057,2026-06-18 08:57:21+00:00,2026-06-18 08:44:36+00:00,2026-06-18 09:41:10+00:00,4.73,2629,3394,765,0.8870454275110735,212,True,638,True,79,True,1781773,1781775
6,8,1,55.737344,37.755492,2026-06-18 08:53:00+00:00,2026-06-18 08:35:58+00:00,2026-06-18 09:25:13+00:00,6.81,1933,2955,1022,2.6441581504979004,634,True,1903,True,237,True,1781772,1781774
6,9,1,55.745217,37.809407,2026-06-18 09:06:44+00:00,2026-06-18 09:01:22+00:00,2026-06-18 09:25:51+00:00,5.7,1147,1469,322,1.1580947866070634,277,True,833,True,104,True,1781773,1781774
6,10,1,55.765116,37.782847,2026-06-18 08:55:20+00:00,2026-06-18 08:36:51+00:00,2026-06-18 09:28:34+00:00,5.52,1994,3103,1109,1.8765927292674238,450,True,1351,True,168,True,1781772,1781774
6,11,1,55.773197,37.770532,2026-06-18 08:57:57+00:00,2026-06-18 08:56:46+00:00,2026-06-18 09:41:41+00:00,5.36,2624,2695,71,3.00502215584382,721,True,2163,True,270,True,1781773,1781775
6,12,1,55.75518,37.788242,2026-06-18 08:53:10+00:00,2026-06-18 08:45:20+00:00,2026-06-18 09:09:44+00:00,4.67,994,1464,470,0.722051064642255,173,True,519,True,64,True,1781772,1781773
6,13,1,55.747212,37.765152,2026-06-18 08:55:12+00:00,2026-06-18 08:39:52+00:00,2026-06-18 09:17:41+00:00,6.74,1349,2269,920,1.7072271954242653,409,True,1229,True,153,True,1781772,1781774
6,14,1,55.744614,37.801047,2026-06-18 09:07:02+00:00,2026-06-18 08:53:42+00:00,2026-06-18 09:50:58+00:00,22.5,2636,3436,800,0.7429573562434103,178,True,534,True,66,True,1781773,1781776
6,15,1,55.746071,37.747068,2026-06-18 08:54:30+00:00,2026-06-18 08:35:00+00:00,2026-06-18 09:31:17+00:00,1.51,2207,3377,1170,2.8460875141989925,683,True,2049,True,256,True,1781772,1781775
6,16,1,55.726219,37.813745,2026-06-18 08:57:08+00:00,2026-06-18 08:47:41+00:00,2026-06-18 09:29:55+00:00,2.68,1967,2534,567,2.877468599012056,690,True,2071,False,258,True,1781773,1781774
6,17,1,55.760017,37.807432,2026-06-18 09:06:38+00:00,2026-06-18 08:59:39+00:00,2026-06-18 09:29:07+00:00,4.82,1349,1768,419,1.5435666396191,370,True,1111,True,138,True,1781773,1781774
6,18,1,55.729808,37.801223,2026-06-18 08:58:38+00:00,2026-06-18 08:45:10+00:00,2026-06-18 09:21:57+00:00,20.48,1399,2207,808,2.216349626642723,531,True,1595,False,199,True,1781773,1781774
6,19,1,55.738902,37.730251,2026-06-18 08:59:25+00:00,2026-06-18 08:44:22+00:00,2026-06-18 09:17:59+00:00,1.83,1114,2017,903,4.041030110920005,969,True,2909,False,363,True,1781773,1781774
6,20,1,55.733449,37.82154,2026-06-18 08:57:03+00:00,2026-06-18 08:56:26+00:00,2026-06-18 09:21:17+00:00,3.8,1454,1491,37,2.5278330350774243,606,True,1820,False,227,True,1781773,1781774
6,21,1,55.758349,37.783009,2026-06-18 08:58:51+00:00,2026-06-18 08:58:07+00:00,2026-06-18 09:30:10+00:00,1.57,1879,1923,44,1.1805147899980923,283,True,849,True,106,True,1781773,1781775
6,22,1,55.78421,37.72315,2026-06-18 09:01:05+00:00,2026-06-18 08:45:03+00:00,2026-06-18 09:30:21+00:00,6.25,1756,2718,962,5.824551749050787,1397,True,4193,False,524,True,1781773,1781775
6,23,1,55.760214,37.803143,2026-06-18 09:02:57+00:00,2026-06-18 08:46:23+00:00,2026-06-18 09:21:14+00:00,5.16,1097,2091,994,1.4133874384021141,339,True,1017,True,127,True,1781773,1781774
6,24,1,55.762842,37.832797,2026-06-18 08:57:40+00:00,2026-06-18 08:41:02+00:00,2026-06-18 09:27:59+00:00,4.86,1819,2817,998,2.9637438726919028,711,True,2133,False,266,True,1781773,1781774
6,25,1,55.761392,37.795432,2026-06-18 09:06:07+00:00,2026-06-18 08:49:58+00:00,2026-06-18 09:27:06+00:00,23.61,1259,2228,969,1.3829824899306724,331,True,995,True,124,True,1781773,1781774
6,26,1,55.74628,37.782493,2026-06-18 08:54:44+00:00,2026-06-18 08:36:43+00:00,2026-06-18 09:24:16+00:00,4.06,1772,2853,1081,0.6844537286384121,164,True,492,True,61,True,1781772,1781774
6,27,1,55.76909,37.788054,2026-06-18 08:57:20+00:00,2026-06-18 08:55:00+00:00,2026-06-18 09:24:59+00:00,3.94,1659,1799,140,2.2396140513346174,537,True,1612,True,201,True,1781773,1781774
6,28,1,55.741981,37.800775,2026-06-18 09:03:34+00:00,2026-06-18 08:46:50+00:00,2026-06-18 09:30:50+00:00,4.87,1636,2640,1004,0.9541449023631572,228,True,686,True,85,True,1781773,1781775
6,29,1,55.724374,37.772782,2026-06-18 08:54:45+00:00,2026-06-18 08:47:01+00:00,2026-06-18 09:38:57+00:00,4.75,2652,3116,464,3.005411685513497,721,True,2163,True,270,True,1781772,1781775
6,30,1,55.743832,37.788122,2026-06-18 08:59:09+00:00,2026-06-18 08:45:08+00:00,2026-06-18 09:15:58+00:00,5.08,1009,1850,841,0.6382146783050561,153,True,459,True,57,True,1781773,1781774
6,31,1,55.74948,37.775723,2026-06-18 09:00:03+00:00,2026-06-18 08:56:40+00:00,2026-06-18 09:32:41+00:00,2.14,1958,2161,203,1.0337854195700034,248,True,744,True,93,True,1781773,1781775
6,32,1,55.752627,37.779938,2026-06-18 09:06:04+00:00,2026-06-18 08:52:27+00:00,2026-06-18 09:41:38+00:00,1.98,2134,2951,817,0.8639775745338774,207,True,622,True,77,True,1781773,1781775
6,33,1,55.745457,37.814749,2026-06-18 09:07:05+00:00,2026-06-18 08:49:57+00:00,2026-06-18 09:32:06+00:00,22.5,1501,2529,1028,1.4661725799103575,351,True,1055,True,131,True,1781773,1781775
6,34,1,55.75937,37.764538,2026-06-18 08:57:28+00:00,2026-06-18 08:46:27+00:00,2026-06-18 09:36:10+00:00,2.37,2322,2983,661,2.075963893422902,498,True,1494,True,186,True,1781773,1781775
6,35,1,55.746227,37.788896,2026-06-18 09:06:06+00:00,2026-06-18 08:53:12+00:00,2026-06-18 09:43:59+00:00,10.86,2273,3047,774,0.38016332942649317,91,True,273,True,34,True,1781773,1781775
6,36,1,55.752698,37.771871,2026-06-18 09:04:13+00:00,2026-06-18 08:58:04+00:00,2026-06-18 09:28:51+00:00,4.74,1478,1847,369,1.3356864468778622,320,True,961,True,120,True,1781773,1781774
6,37,1,55.77518,37.798694,2026-06-18 08:53:45+00:00,2026-06-18 08:37:55+00:00,2026-06-18 09:37:00+00:00,4.4,2595,3545,950,2.9295921836165,703,True,2109,True,263,True,1781772,1781775
6,38,1,55.764803,37.787642,2026-06-18 09:07:14+00:00,2026-06-18 08:49:22+00:00,2026-06-18 09:41:54+00:00,3.05,2080,3152,1072,1.7710405740943913,425,True,1275,True,159,True,1781773,1781775
6,39,1,55.744382,37.779844,2026-06-18 09:02:27+00:00,2026-06-18 08:52:22+00:00,2026-06-18 09:29:08+00:00,1.2,1601,2206,605,0.935001132094851,224,True,673,True,84,True,1781773,1781774
6,40,1,55.738492,37.81474,2026-06-18 08:58:39+00:00,2026-06-18 08:58:09+00:00,2026-06-18 09:22:08+00:00,3.38,1409,1439,30,1.8366483166695515,440,True,1322,True,165,True,1781773,1781774
6,41,1,55.730668,37.803021,2026-06-18 08:52:18+00:00,2026-06-18 08:48:49+00:00,2026-06-18 09:32:06+00:00,2.21,2388,2597,209,2.156569587548586,517,True,1552,True,194,True,1781772,1781775
6,42,1,55.755755,37.773073,2026-06-18 09:04:47+00:00,2026-06-18 08:50:36+00:00,2026-06-18 09:25:59+00:00,5.3,1272,2123,851,1.4094534718351635,338,True,1014,True,126,True,1781773,1781774
6,43,1,55.762946,37.771224,2026-06-18 08:54:33+00:00,2026-06-18 08:36:15+00:00,2026-06-18 09:26:14+00:00,3.25,1901,2999,1098,2.0254054201468867,486,True,1458,True,182,True,1781772,1781774
6,44,1,55.75384,37.744064,2026-06-18 09:02:53+00:00,2026-06-18 08:57:18+00:00,2026-06-18 09:34:57+00:00,6.0,1924,2259,335,3.059984318837661,734,True,2203,False,275,True,1781773,1781775
6,45,1,55.760972,37.766753,2026-06-18 09:00:00+00:00,2026-06-18 08:40:48+00:00,2026-06-18 09:26:49+00:00,3.09,1609,2761,1152,2.0706468585709574,496,True,1490,True,186,True,1781773,1781774
6,46,1,55.753185,37.804166,2026-06-18 09:01:52+00:00,2026-06-18 08:54:33+00:00,2026-06-18 09:45:53+00:00,4.86,2641,3080,439,0.8751863109908982,210,True,630,True,78,True,1781773,1781775
