task_id,order_id,warehouse_id,order_lat,order_lon,pickup_ready_at,created_at,delivery_deadline_at,total_mass_kg
4,348,3,55.959053,37.751698,2026-06-07T02:48:53.558668+03:00,2026-06-07T02:43:56.301951+03:00,2026-06-07T03:13:36.209043+03:00,4.5
4,349,3,55.957165,37.717591,2026-06-07T00:20:54.713574+03:00,2026-06-07T00:06:46.792324+03:00,2026-06-07T00:42:49.332597+03:00,0.8
4,350,3,55.962213,37.723283,2026-06-07T02:14:52.120856+03:00,2026-06-07T02:11:28.497656+03:00,2026-06-07T02:36:56.495032+03:00,1.95
4,351,3,55.965412,37.711579,2026-06-07T02:49:39.528125+03:00,2026-06-07T02:42:43.422929+03:00,2026-06-07T03:09:38.750768+03:00,0.69
4,352,3,55.955231,37.723356,2026-06-07T08:09:43.860094+03:00,2026-06-07T07:55:35.321248+03:00,2026-06-07T08:34:16.644869+03:00,4.49
4,353,3,55.952774,37.724913,2026-06-07T06:20:12.868709+03:00,2026-06-07T06:07:04.992612+03:00,2026-06-07T06:49:03.901730+03:00,3.76
4,354,3,55.94358,37.733723,2026-06-07T02:42:12.691544+03:00,2026-06-07T02:28:03.637128+03:00,2026-06-07T03:02:14.956936+03:00,7.96
4,355,3,55.969372,37.748831,2026-06-07T05:18:24.023041+03:00,2026-06-07T05:14:59.413865+03:00,2026-06-07T05:45:52.346428+03:00,6.49
4,356,3,55.949157,37.738095,2026-06-07T00:53:17.703636+03:00,2026-06-07T00:46:59.038470+03:00,2026-06-07T01:16:51.060800+03:00,0.82
4,357,3,55.969828,37.721295,2026-06-07T03:16:36.842244+03:00,2026-06-07T03:08:30.768349+03:00,2026-06-07T03:45:17.253988+03:00,2.53
4,358,3,55.968808,37.690877,2026-06-07T02:46:22.671032+03:00,2026-06-07T02:37:20.862356+03:00,2026-06-07T03:09:58.381601+03:00,2.43
4,359,3,55.969013,37.734719,2026-06-07T02:58:42.951317+03:00,2026-06-07T02:48:55.582359+03:00,2026-06-07T03:22:15.800758+03:00,6.68
4,360,3,55.958688,37.73316,2026-06-07T06:31:16.661180+03:00,2026-06-07T06:16:39.994201+03:00,2026-06-07T06:59:29.831306+03:00,1.57
5,361,1,55.767081,37.382195,2026-06-07T02:20:36.651513+03:00,2026-06-07T02:06:27.340253+03:00,2026-06-07T02:40:52.674308+03:00,4.73
5,362,1,55.782247,37.437409,2026-06-07T04:59:45.702631+03:00,2026-06-07T04:46:58.253756+03:00,2026-06-07T05:19:30.270659+03:00,4.34
5,363,1,55.771405,37.4051,2026-06-07T01:11:12.585202+03:00,2026-06-07T00:56:57.908172+03:00,2026-06-07T01:40:03.106066+03:00,1.89
5,364,1,55.772568,37.399454,2026-06-07T05:52:58.907626+03:00,2026-06-07T05:44:40.195295+03:00,2026-06-07T06:13:42.059898+03:00,1.28
5,365,1,55.782612,37.372015,2026-06-07T07:07:36.225098+03:00,2026-06-07T06:58:48.914375+03:00,2026-06-07T07:36:44.981139+03:00,1.16
5,366,1,55.775279,37.414613,2026-06-07T07:41:34.396259+03:00,2026-06-07T07:34:47.799697+03:00,2026-06-07T08:04:28.805084+03:00,3.89
5,367,1,55.785094,37.416617,2026-06-07T07:17:15.592530+03:00,2026-06-07T07:11:13.211057+03:00,2026-06-07T07:44:01.072320+03:00,1.0
5,368,1,55.77566,37.409604,2026-06-07T02:53:35.587461+03:00,2026-06-07T02:42:43.656698+03:00,2026-06-07T03:13:37.641454+03:00,7.62
5,369,1,55.764552,37.431849,2026-06-07T01:12:20.867854+03:00,2026-06-07T01:05:30.351956+03:00,2026-06-07T01:35:23.975002+03:00,4.53
5,370,1,55.778864,37.421522,2026-06-07T03:03:06.972872+03:00,2026-06-07T02:57:03.697365+03:00,2026-06-07T03:26:21.680924+03:00,1.98
5,371,1,55.772156,37.403162,2026-06-07T03:13:27.506479+03:00,2026-06-07T03:06:18.830436+03:00,2026-06-07T03:38:19.884197+03:00,6.29
5,372,1,55.771918,37.397551,2026-06-07T07:53:02.461293+03:00,2026-06-07T07:43:46.635611+03:00,2026-06-07T08:22:02.927694+03:00,6.45
5,373,1,55.776948,37.408364,2026-06-07T05:50:02.002724+03:00,2026-06-07T05:35:11.570147+03:00,2026-06-07T06:14:04.531076+03:00,1.2
5,374,1,55.785416,37.426243,2026-06-07T06:09:49.290774+03:00,2026-06-07T06:00:43.763336+03:00,2026-06-07T06:36:46.755477+03:00,7.02
5,375,1,55.767182,37.391328,2026-06-07T06:15:18.192110+03:00,2026-06-07T06:02:11.624509+03:00,2026-06-07T06:43:51.767609+03:00,0.77
5,376,1,55.788624,37.415171,2026-06-07T07:03:44.807988+03:00,2026-06-07T06:52:57.961655+03:00,2026-06-07T07:27:22.154824+03:00,1.91
5,377,1,55.769062,37.406598,2026-06-07T01:42:12.934623+03:00,2026-06-07T01:38:05.554902+03:00,2026-06-07T02:10:59.033603+03:00,6.23
5,378,1,55.78072,37.408384,2026-06-07T07:58:05.513931+03:00,2026-06-07T07:46:35.621101+03:00,2026-06-07T08:23:48.458454+03:00,2.81
5,379,1,55.778034,37.422097,2026-06-07T05:53:11.363929+03:00,2026-06-07T05:49:40.277767+03:00,2026-06-07T06:12:14.569772+03:00,5.97
5,380,1,55.755025,37.412038,2026-06-07T03:55:13.190070+03:00,2026-06-07T03:46:23.237490+03:00,2026-06-07T04:19:01.040109+03:00,2.93
5,381,1,55.781304,37.391518,2026-06-07T05:00:53.881403+03:00,2026-06-07T04:47:07.234945+03:00,2026-06-07T05:30:50.587618+03:00,1.09
5,382,1,55.784234,37.416983,2026-06-07T02:55:28.050222+03:00,2026-06-07T02:49:01.069649+03:00,2026-06-07T03:16:23.244729+03:00,6.23
5,383,1,55.770947,37.427856,2026-06-07T00:19:26.886535+03:00,2026-06-07T00:15:38.662366+03:00,2026-06-07T00:42:53.047100+03:00,1.1
5,384,1,55.775859,37.420967,2026-06-07T01:45:40.681470+03:00,2026-06-07T01:40:18.036696+03:00,2026-06-07T02:10:59.284311+03:00,4.23
5,385,1,55.78552,37.393872,2026-06-07T06:41:30.533962+03:00,2026-06-07T06:36:50.755965+03:00,2026-06-07T07:05:13.273108+03:00,5.67
5,386,1,55.790669,37.386753,2026-06-07T04:36:20.854014+03:00,2026-06-07T04:32:31.073254+03:00,2026-06-07T04:57:13.264612+03:00,1.02
5,387,1,55.792305,37.403582,2026-06-07T05:51:11.671119+03:00,2026-06-07T05:47:23.864358+03:00,2026-06-07T06:19:40.952667+03:00,6.77
5,388,1,55.776676,37.414008,2026-06-07T00:40:15.731539+03:00,2026-06-07T00:27:01.117814+03:00,2026-06-07T01:01:50.635842+03:00,4.61
5,389,1,55.767168,37.415302,2026-06-07T04:03:40.746887+03:00,2026-06-07T03:54:40.271082+03:00,2026-06-07T04:33:33.547567+03:00,1.63
5,390,1,55.782355,37.442009,2026-06-07T04:02:54.445637+03:00,2026-06-07T03:49:16.284564+03:00,2026-06-07T04:29:13.486854+03:00,5.64
5,391,2,55.662117,37.557569,2026-06-07T03:48:47.531201+03:00,2026-06-07T03:41:52.164388+03:00,2026-06-07T04:11:09.148405+03:00,2.38
5,392,2,55.669876,37.580646,2026-06-07T07:08:50.129860+03:00,2026-06-07T06:58:36.603898+03:00,2026-06-07T07:29:18.428901+03:00,5.7
5,393,2,55.68226,37.574722,2026-06-07T01:15:23.501542+03:00,2026-06-07T01:12:17.297117+03:00,2026-06-07T01:34:54.686766+03:00,6.22
5,394,2,55.669413,37.609935,2026-06-07T06:02:56.184381+03:00,2026-06-07T05:59:04.443622+03:00,2026-06-07T06:28:26.992045+03:00,6.17
5,395,2,55.663782,37.586383,2026-06-07T05:00:35.149473+03:00,2026-06-07T04:45:41.453341+03:00,2026-06-07T05:22:25.176972+03:00,1.92
5,396,2,55.662277,37.567421,2026-06-07T04:58:48.053865+03:00,2026-06-07T04:46:17.618862+03:00,2026-06-07T05:26:05.082226+03:00,7.19
5,397,2,55.681372,37.572626,2026-06-07T04:33:23.405871+03:00,2026-06-07T04:26:49.269260+03:00,2026-06-07T04:56:01.064222+03:00,7.49
5,398,2,55.660785,37.598955,2026-06-07T03:29:34.036110+03:00,2026-06-07T03:20:07.081057+03:00,2026-06-07T03:53:55.532287+03:00,1.3
5,399,2,55.662305,37.562764,2026-06-07T00:46:31.032577+03:00,2026-06-07T00:32:20.379988+03:00,2026-06-07T01:06:52.769407+03:00,1.98
5,400,2,55.673088,37.597138,2026-06-07T07:23:50.513968+03:00,2026-06-07T07:12:08.009269+03:00,2026-06-07T07:43:35.803734+03:00,5.69
5,401,2,55.649016,37.573238,2026-06-07T06:49:09.310557+03:00,2026-06-07T06:37:32.098152+03:00,2026-06-07T07:14:36.186912+03:00,2.92
5,402,2,55.659032,37.598904,2026-06-07T04:52:58.955584+03:00,2026-06-07T04:42:00.627279+03:00,2026-06-07T05:16:47.460092+03:00,6.17
5,403,2,55.682228,37.593337,2026-06-07T01:46:37.667236+03:00,2026-06-07T01:37:09.272050+03:00,2026-06-07T02:10:55.374998+03:00,4.79
5,404,2,55.663852,37.570458,2026-06-07T04:49:51.111720+03:00,2026-06-07T04:39:49.773947+03:00,2026-06-07T05:16:04.952135+03:00,5.9
5,405,2,55.649237,37.578482,2026-06-07T05:09:20.111796+03:00,2026-06-07T04:59:53.106279+03:00,2026-06-07T05:35:00.201439+03:00,1.26
5,406,2,55.662173,37.561328,2026-06-07T07:10:10.948925+03:00,2026-06-07T06:59:02.031804+03:00,2026-06-07T07:30:10.618257+03:00,4.94
5,407,2,55.658257,37.571186,2026-06-07T06:47:17.585068+03:00,2026-06-07T06:37:10.296552+03:00,2026-06-07T07:12:47.884390+03:00,3.04
5,408,2,55.65565,37.583782,2026-06-07T05:56:25.848167+03:00,2026-06-07T05:47:11.625532+03:00,2026-06-07T06:19:28.881542+03:00,0.88
5,409,2,55.666243,37.574074,2026-06-07T03:13:33.229472+03:00,2026-06-07T02:59:13.446046+03:00,2026-06-07T03:38:06.630713+03:00,2.26
5,410,2,55.665251,37.569849,2026-06-07T06:39:09.049115+03:00,2026-06-07T06:31:33.042304+03:00,2026-06-07T07:06:38.902947+03:00,6.52
5,411,2,55.661652,37.56864,2026-06-07T07:48:11.506039+03:00,2026-06-07T07:40:21.966625+03:00,2026-06-07T08:07:45.129138+03:00,7.42
5,412,2,55.660467,37.53713,2026-06-07T04:30:37.343460+03:00,2026-06-07T04:25:04.889866+03:00,2026-06-07T04:58:38.180959+03:00,4.24
5,413,2,55.66253,37.571521,2026-06-07T07:49:11.280923+03:00,2026-06-07T07:36:14.292570+03:00,2026-06-07T08:11:14.231696+03:00,0.9
5,414,2,55.655068,37.606724,2026-06-07T04:26:16.029744+03:00,2026-06-07T04:15:33.561208+03:00,2026-06-07T04:50:21.345784+03:00,3.65
5,415,2,55.664763,37.575989,2026-06-07T02:04:45.067161+03:00,2026-06-07T01:51:42.685824+03:00,2026-06-07T02:25:21.316479+03:00,2.2
5,416,2,55.675287,37.576835,2026-06-07T01:28:05.940214+03:00,2026-06-07T01:18:20.352520+03:00,2026-06-07T01:51:08.881773+03:00,5.2
5,417,2,55.679923,37.593299,2026-06-07T07:32:16.682180+03:00,2026-06-07T07:18:26.889403+03:00,2026-06-07T08:00:23.879985+03:00,5.23
5,418,2,55.652509,37.556195,2026-06-07T05:34:38.139059+03:00,2026-06-07T05:31:26.271875+03:00,2026-06-07T06:04:10.480161+03:00,4.89
5,419,2,55.675492,37.549695,2026-06-07T00:15:04.048716+03:00,2026-06-07T00:05:57.039761+03:00,2026-06-07T00:39:38.794195+03:00,3.78
5,420,2,55.670878,37.572088,2026-06-07T04:20:43.492647+03:00,2026-06-07T04:13:13.292386+03:00,2026-06-07T04:50:23.647690+03:00,1.8
5,421,3,55.687512,37.469367,2026-06-07T05:23:23.726679+03:00,2026-06-07T05:08:59.725404+03:00,2026-06-07T05:45:31.972595+03:00,5.7
5,422,3,55.688018,37.490997,2026-06-07T03:45:57.444414+03:00,2026-06-07T03:42:35.128166+03:00,2026-06-07T04:11:45.106258+03:00,5.59
5,423,3,55.685708,37.461401,2026-06-07T04:57:38.773332+03:00,2026-06-07T04:49:53.606351+03:00,2026-06-07T05:17:06.000333+03:00,1.25
5,424,3,55.687044,37.517234,2026-06-07T00:17:16.593406+03:00,2026-06-07T00:07:35.133288+03:00,2026-06-07T00:44:32.259183+03:00,6.7
5,425,3,55.679055,37.475187,2026-06-07T05:47:44.134124+03:00,2026-06-07T05:34:25.678424+03:00,2026-06-07T06:08:04.845219+03:00,7.45
5,426,3,55.686954,37.49161,2026-06-07T00:42:10.256597+03:00,2026-06-07T00:36:50.124285+03:00,2026-06-07T01:01:12.826734+03:00,3.84
5,427,3,55.693962,37.497803,2026-06-07T03:44:21.103667+03:00,2026-06-07T03:36:31.396631+03:00,2026-06-07T04:11:47.759949+03:00,7.2
5,428,3,55.69781,37.509579,2026-06-07T02:35:44.844062+03:00,2026-06-07T02:21:47.254888+03:00,2026-06-07T02:55:43.408827+03:00,3.55
5,429,3,55.680981,37.526937,2026-06-07T03:28:23.177258+03:00,2026-06-07T03:17:22.651499+03:00,2026-06-07T03:52:24.629353+03:00,6.15
5,430,3,55.688016,37.491853,2026-06-07T05:00:36.363171+03:00,2026-06-07T04:54:48.925542+03:00,2026-06-07T05:26:55.957689+03:00,3.13
5,431,3,55.669348,37.506008,2026-06-07T04:08:50.213105+03:00,2026-06-07T03:56:33.728642+03:00,2026-06-07T04:30:49.164110+03:00,4.21
5,432,3,55.684045,37.496138,2026-06-07T06:48:53.895118+03:00,2026-06-07T06:35:04.347357+03:00,2026-06-07T07:17:33.029926+03:00,7.7
5,433,3,55.68532,37.499373,2026-06-07T04:42:15.136371+03:00,2026-06-07T04:34:10.939911+03:00,2026-06-07T05:07:24.983142+03:00,3.07
5,434,3,55.693945,37.491703,2026-06-07T00:48:31.452822+03:00,2026-06-07T00:39:33.926096+03:00,2026-06-07T01:17:17.375528+03:00,5.23
5,435,3,55.692546,37.472319,2026-06-07T03:48:25.446528+03:00,2026-06-07T03:42:54.766838+03:00,2026-06-07T04:16:28.584207+03:00,1.99
5,436,3,55.671348,37.492869,2026-06-07T04:49:17.535400+03:00,2026-06-07T04:35:56.228410+03:00,2026-06-07T05:11:29.628633+03:00,7.11
5,437,3,55.671793,37.499862,2026-06-07T05:32:09.262606+03:00,2026-06-07T05:18:59.895634+03:00,2026-06-07T06:02:04.707855+03:00,3.65
5,438,3,55.669135,37.489967,2026-06-07T03:51:30.064053+03:00,2026-06-07T03:37:22.660773+03:00,2026-06-07T04:14:50.385167+03:00,4.74
5,439,3,55.689815,37.491716,2026-06-07T06:51:17.567671+03:00,2026-06-07T06:43:32.049711+03:00,2026-06-07T07:14:37.663170+03:00,2.34
5,440,3,55.677058,37.497823,2026-06-07T07:13:31.208983+03:00,2026-06-07T07:09:40.726592+03:00,2026-06-07T07:38:50.590666+03:00,4.0
5,441,3,55.691956,37.467866,2026-06-07T03:20:00.724954+03:00,2026-06-07T03:11:20.970841+03:00,2026-06-07T03:45:24.844379+03:00,4.26
5,442,3,55.677774,37.498873,2026-06-07T06:05:00.454664+03:00,2026-06-07T05:57:54.662148+03:00,2026-06-07T06:32:48.835562+03:00,6.9
5,443,3,55.68574,37.485751,2026-06-07T02:28:49.189488+03:00,2026-06-07T02:16:56.985416+03:00,2026-06-07T02:50:26.787805+03:00,5.54
5,444,3,55.687054,37.480906,2026-06-07T07:42:55.559704+03:00,2026-06-07T07:35:21.018276+03:00,2026-06-07T08:11:33.547105+03:00,7.9
5,445,3,55.70447,37.508703,2026-06-07T06:36:49.304287+03:00,2026-06-07T06:33:26.156723+03:00,2026-06-07T07:00:08.883530+03:00,7.03
5,446,3,55.684288,37.464136,2026-06-07T03:18:55.337723+03:00,2026-06-07T03:06:10.483922+03:00,2026-06-07T03:45:43.646270+03:00,4.01
5,447,3,55.707398,37.495555,2026-06-07T01:32:30.094174+03:00,2026-06-07T01:21:47.275464+03:00,2026-06-07T02:02:11.610440+03:00,2.35
5,448,3,55.691778,37.497457,2026-06-07T06:58:47.236621+03:00,2026-06-07T06:53:04.230392+03:00,2026-06-07T07:23:19.334449+03:00,7.93
5,449,3,55.687361,37.490619,2026-06-07T04:18:35.286541+03:00,2026-06-07T04:05:53.924430+03:00,2026-06-07T04:41:29.772357+03:00,3.58
5,450,3,55.68368,37.490687,2026-06-07T06:21:18.014176+03:00,2026-06-07T06:16:39.616585+03:00,2026-06-07T06:44:37.695845+03:00,7.2
6,451,1,55.56196,37.483052,2026-06-07T02:19:06.128437+03:00,2026-06-07T02:10:34.901448+03:00,2026-06-07T02:40:05.933688+03:00,4.47
6,452,1,55.543912,37.469146,2026-06-07T00:57:49.522931+03:00,2026-06-07T00:44:41.548729+03:00,2026-06-07T01:18:45.008304+03:00,6.24
6,453,1,55.543215,37.497128,2026-06-07T01:44:15.056333+03:00,2026-06-07T01:39:00.659618+03:00,2026-06-07T02:08:43.093392+03:00,0.75
6,454,1,55.546157,37.492735,2026-06-07T06:45:54.809637+03:00,2026-06-07T06:41:56.644175+03:00,2026-06-07T07:14:36.980925+03:00,6.48
6,455,1,55.532596,37.483168,2026-06-07T05:32:53.675466+03:00,2026-06-07T05:23:35.608338+03:00,2026-06-07T05:59:04.515034+03:00,7.39
6,456,1,55.553238,37.492586,2026-06-07T00:49:06.962964+03:00,2026-06-07T00:34:46.703240+03:00,2026-06-07T01:13:00.838172+03:00,5.57
6,457,1,55.550093,37.52763,2026-06-07T01:30:14.983860+03:00,2026-06-07T01:17:39.334784+03:00,2026-06-07T01:59:00.682973+03:00,0.87
6,458,1,55.564602,37.475832,2026-06-07T05:20:29.702295+03:00,2026-06-07T05:11:19.587594+03:00,2026-06-07T05:42:21.132181+03:00,1.51
6,459,1,55.552756,37.497902,2026-06-07T05:13:21.368969+03:00,2026-06-07T05:06:08.353156+03:00,2026-06-07T05:34:44.347038+03:00,5.69
6,460,1,55.547395,37.46767,2026-06-07T07:36:24.283373+03:00,2026-06-07T07:28:46.785126+03:00,2026-06-07T08:04:35.952934+03:00,1.06
6,461,1,55.549956,37.523573,2026-06-07T06:56:19.387227+03:00,2026-06-07T06:46:22.028629+03:00,2026-06-07T07:22:13.052829+03:00,3.15
6,462,1,55.535986,37.497651,2026-06-07T08:08:03.553556+03:00,2026-06-07T07:59:08.980256+03:00,2026-06-07T08:27:44.014239+03:00,4.97
6,463,1,55.553843,37.494349,2026-06-07T02:49:35.202955+03:00,2026-06-07T02:37:48.861446+03:00,2026-06-07T03:10:36.516317+03:00,1.74
6,464,1,55.55044,37.495445,2026-06-07T05:36:21.717676+03:00,2026-06-07T05:32:52.956221+03:00,2026-06-07T05:55:40.390598+03:00,4.69
6,465,1,55.54753,37.484958,2026-06-07T03:42:41.385305+03:00,2026-06-07T03:28:36.600260+03:00,2026-06-07T04:04:51.339255+03:00,5.59
6,466,1,55.550831,37.496263,2026-06-07T08:02:37.948809+03:00,2026-06-07T07:50:45.815076+03:00,2026-06-07T08:26:44.989040+03:00,2.15
6,467,1,55.532931,37.491423,2026-06-07T01:54:57.151351+03:00,2026-06-07T01:46:32.276339+03:00,2026-06-07T02:19:02.598650+03:00,6.7
6,468,1,55.539104,37.477259,2026-06-07T05:18:09.768227+03:00,2026-06-07T05:11:55.029770+03:00,2026-06-07T05:41:15.097658+03:00,0.84
6,469,1,55.558407,37.465597,2026-06-07T03:36:17.921195+03:00,2026-06-07T03:30:21.264684+03:00,2026-06-07T03:57:36.143201+03:00,4.91
6,470,1,55.55322,37.502709,2026-06-07T06:15:55.271573+03:00,2026-06-07T06:08:24.213580+03:00,2026-06-07T06:39:06.227058+03:00,3.73
6,471,1,55.567733,37.480222,2026-06-07T06:18:07.915169+03:00,2026-06-07T06:03:51.442884+03:00,2026-06-07T06:44:24.088178+03:00,3.74
6,472,1,55.555568,37.465455,2026-06-07T03:28:13.709286+03:00,2026-06-07T03:18:55.505408+03:00,2026-06-07T03:50:43.406027+03:00,1.28
6,473,1,55.557723,37.505957,2026-06-07T03:26:41.706717+03:00,2026-06-07T03:17:00.714438+03:00,2026-06-07T03:55:55.976097+03:00,0.77
6,474,1,55.554838,37.470317,2026-06-07T00:15:43.195179+03:00,2026-06-07T00:09:43.520492+03:00,2026-06-07T00:36:01.395446+03:00,2.13
6,475,1,55.554758,37.485297,2026-06-07T04:16:57.047328+03:00,2026-06-07T04:13:56.334532+03:00,2026-06-07T04:37:43.881106+03:00,1.2
6,476,1,55.562047,37.483762,2026-06-07T04:28:53.567576+03:00,2026-06-07T04:23:13.854798+03:00,2026-06-07T04:48:09.558950+03:00,7.56
6,477,1,55.552909,37.497207,2026-06-07T01:25:07.067700+03:00,2026-06-07T01:10:20.548603+03:00,2026-06-07T01:50:54.723459+03:00,5.08
6,478,1,55.562887,37.527569,2026-06-07T07:53:12.515171+03:00,2026-06-07T07:47:45.625705+03:00,2026-06-07T08:19:03.742363+03:00,3.65
6,479,1,55.547543,37.508076,2026-06-07T01:26:35.648267+03:00,2026-06-07T01:11:37.758579+03:00,2026-06-07T01:49:45.870807+03:00,5.37
6,480,1,55.558883,37.530235,2026-06-07T07:32:47.317849+03:00,2026-06-07T07:22:58.493652+03:00,2026-06-07T07:59:32.219789+03:00,1.62
6,481,2,55.787855,37.748056,2026-06-07T02:10:25.792172+03:00,2026-06-07T01:57:10.629362+03:00,2026-06-07T02:29:48.543027+03:00,5.82
6,482,2,55.780415,37.777764,2026-06-07T01:28:23.499562+03:00,2026-06-07T01:17:18.115665+03:00,2026-06-07T01:48:03.093513+03:00,4.92
6,483,2,55.771254,37.714486,2026-06-07T03:06:39.362700+03:00,2026-06-07T02:55:17.319447+03:00,2026-06-07T03:32:11.597022+03:00,2.06
6,484,2,55.770786,37.754408,2026-06-07T05:28:44.488513+03:00,2026-06-07T05:20:04.798628+03:00,2026-06-07T05:51:16.734021+03:00,1.14
6,485,2,55.779744,37.747557,2026-06-07T07:59:15.013647+03:00,2026-06-07T07:53:34.826425+03:00,2026-06-07T08:27:12.831769+03:00,1.76
6,486,2,55.782494,37.727891,2026-06-07T02:48:17.695712+03:00,2026-06-07T02:35:42.883127+03:00,2026-06-07T03:17:49.773361+03:00,7.06
6,487,2,55.775946,37.73881,2026-06-07T01:24:58.505500+03:00,2026-06-07T01:11:00.871103+03:00,2026-06-07T01:49:40.305360+03:00,3.02
6,488,2,55.779619,37.744055,2026-06-07T02:12:58.967806+03:00,2026-06-07T01:59:00.873360+03:00,2026-06-07T02:40:45.160853+03:00,7.77
6,489,2,55.778114,37.734407,2026-06-07T02:12:56.851680+03:00,2026-06-07T02:03:25.933652+03:00,2026-06-07T02:35:28.351904+03:00,2.63
6,490,2,55.791163,37.747133,2026-06-07T03:55:59.627816+03:00,2026-06-07T03:45:11.042985+03:00,2026-06-07T04:16:24.227984+03:00,7.48
6,491,2,55.769036,37.746353,2026-06-07T05:25:23.677080+03:00,2026-06-07T05:13:52.476402+03:00,2026-06-07T05:52:16.323501+03:00,7.06
6,492,2,55.79296,37.73345,2026-06-07T00:58:02.378161+03:00,2026-06-07T00:47:45.877715+03:00,2026-06-07T01:17:46.171011+03:00,2.31
6,493,2,55.778943,37.735466,2026-06-07T01:27:17.231268+03:00,2026-06-07T01:16:57.737998+03:00,2026-06-07T01:54:59.202254+03:00,6.66
6,494,2,55.777246,37.725969,2026-06-07T04:38:55.188661+03:00,2026-06-07T04:30:14.709890+03:00,2026-06-07T05:05:07.563829+03:00,2.08
6,495,2,55.792104,37.769787,2026-06-07T06:48:09.317978+03:00,2026-06-07T06:38:01.568867+03:00,2026-06-07T07:09:50.922111+03:00,6.09
6,496,2,55.777476,37.738301,2026-06-07T04:47:31.314630+03:00,2026-06-07T04:43:11.574401+03:00,2026-06-07T05:07:23.788302+03:00,6.13
6,497,2,55.775129,37.74679,2026-06-07T06:17:10.399982+03:00,2026-06-07T06:05:47.703006+03:00,2026-06-07T06:39:14.279977+03:00,5.82
6,498,2,55.790975,37.769644,2026-06-07T02:42:22.448121+03:00,2026-06-07T02:36:33.484090+03:00,2026-06-07T03:05:41.993210+03:00,6.07
6,499,2,55.774764,37.720636,2026-06-07T02:35:29.389049+03:00,2026-06-07T02:30:47.660777+03:00,2026-06-07T02:57:25.565257+03:00,6.95
6,500,2,55.788769,37.720407,2026-06-07T06:22:55.701625+03:00,2026-06-07T06:19:09.292274+03:00,2026-06-07T06:44:43.269743+03:00,2.23
6,501,2,55.758003,37.727036,2026-06-07T04:59:35.824143+03:00,2026-06-07T04:56:32.234968+03:00,2026-06-07T05:20:37.468744+03:00,5.27
6,502,2,55.77544,37.751302,2026-06-07T06:15:26.174043+03:00,2026-06-07T06:07:04.057511+03:00,2026-06-07T06:42:40.853928+03:00,7.82
6,503,2,55.771253,37.726243,2026-06-07T07:26:56.586671+03:00,2026-06-07T07:20:57.540914+03:00,2026-06-07T07:55:41.714894+03:00,1.23
6,504,2,55.765062,37.743104,2026-06-07T05:03:57.444173+03:00,2026-06-07T04:55:00.659114+03:00,2026-06-07T05:29:44.893259+03:00,1.64
6,505,2,55.784174,37.736707,2026-06-07T04:55:14.213783+03:00,2026-06-07T04:46:56.045010+03:00,2026-06-07T05:16:55.567839+03:00,7.12
6,506,2,55.782158,37.723662,2026-06-07T03:21:50.389933+03:00,2026-06-07T03:16:39.391005+03:00,2026-06-07T03:48:53.263763+03:00,3.86
6,507,2,55.779275,37.738418,2026-06-07T06:43:14.954749+03:00,2026-06-07T06:31:33.992014+03:00,2026-06-07T07:11:48.555384+03:00,7.3
6,508,2,55.774476,37.727422,2026-06-07T04:58:26.120667+03:00,2026-06-07T04:52:13.664905+03:00,2026-06-07T05:19:52.609153+03:00,1.35
6,509,2,55.764787,37.742881,2026-06-07T06:12:03.164082+03:00,2026-06-07T06:05:15.445810+03:00,2026-06-07T06:33:18.635583+03:00,3.9
6,510,2,55.773362,37.756913,2026-06-07T07:13:54.468842+03:00,2026-06-07T06:59:54.906843+03:00,2026-06-07T07:42:15.642016+03:00,7.73
6,511,3,55.751362,37.328277,2026-06-07T02:08:43.745455+03:00,2026-06-07T02:03:41.388229+03:00,2026-06-07T02:38:12.859946+03:00,1.97
6,512,3,55.728607,37.33347,2026-06-07T05:18:45.969008+03:00,2026-06-07T05:07:39.235357+03:00,2026-06-07T05:41:24.742062+03:00,5.35
6,513,3,55.748561,37.337764,2026-06-07T02:30:55.382480+03:00,2026-06-07T02:24:51.648191+03:00,2026-06-07T02:57:44.749927+03:00,5.42
6,514,3,55.742649,37.318698,2026-06-07T01:27:38.196848+03:00,2026-06-07T01:16:33.400467+03:00,2026-06-07T01:49:36.799907+03:00,2.55
6,515,3,55.753339,37.327647,2026-06-07T02:47:27.039425+03:00,2026-06-07T02:39:00.030537+03:00,2026-06-07T03:08:32.716298+03:00,1.95
6,516,3,55.759,37.34581,2026-06-07T05:44:59.875761+03:00,2026-06-07T05:30:40.233830+03:00,2026-06-07T06:08:41.560871+03:00,7.26
6,517,3,55.750755,37.33465,2026-06-07T05:58:23.359205+03:00,2026-06-07T05:46:15.423672+03:00,2026-06-07T06:26:39.777644+03:00,0.93
6,518,3,55.762418,37.308662,2026-06-07T02:30:40.701044+03:00,2026-06-07T02:25:36.123821+03:00,2026-06-07T03:00:38.071442+03:00,0.98
6,519,3,55.735851,37.309681,2026-06-07T06:04:22.753121+03:00,2026-06-07T05:52:50.316795+03:00,2026-06-07T06:32:49.319881+03:00,1.88
6,520,3,55.750154,37.330831,2026-06-07T02:54:20.255691+03:00,2026-06-07T02:49:51.128813+03:00,2026-06-07T03:15:23.107269+03:00,2.99
6,521,3,55.750719,37.333491,2026-06-07T07:26:26.270119+03:00,2026-06-07T07:19:41.556139+03:00,2026-06-07T07:56:14.542379+03:00,7.73
